Uuid,Void/Retire,Same as mappings,Fully specified name:en,Short name:en,Description:en,Fully specified name:fr,Short name:fr,Description:fr,Fully specified name:es,Short name:es,Description:es,Data class,Data type,Complex data handler,Answers,Members,Allow decimals,Units,Normal low,Normal high,Absolute low,Absolute high,_version:1,_order:1300
931c9e9c-5cb5-4f74-b7c3-e9952b9ac101,,,evaluation result,,,,,,resultado de la evaluacion,,,Finding,Text,,,,,,,,,,
