Uuid,Void/Retire,Same as mappings,Fully specified name:en,Short name:en,Description:en,Fully specified name:fr,Short name:fr,Description:fr,Fully specified name:es,Short name:es,Description:es,Data class,Data type,Complex data handler,Answers,Members,Allow decimals,Units,Normal low,Normal high,Absolute low,Absolute high,_version:1,_order:1300
96e435ad-e606-5f88-a78a-6f037bab4b7b,,,Country of destination,,Destination country selected from existing OpenMRS country concept set. Answers are populated from set 165657AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA.,,,,Pais de destino,,Pais de destino seleccionado desde lista de paises existente en OpenMRS. Respuestas copiadas desde set 165657AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA.,Question,Coded,,165660AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165634AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165667AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165661AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165662AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165641AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165663AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165658AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165659AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165637AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;162883AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165638AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165664AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165665AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165639AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;162884AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165666AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165668AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165669AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165670AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165671AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165672AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165673AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165674AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165675AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165676AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165677AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165678AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165679AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165680AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165681AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165682AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165683AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165684AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165685AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165686AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165687AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165688AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165689AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165690AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165691AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165692AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165693AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165694AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165695AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165696AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165697AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165698AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165699AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165700AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165701AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165702AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165703AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165704AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165705AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165706AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165707AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165708AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165709AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165710AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165711AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165712AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165713AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165714AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165715AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165716AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165717AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165718AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165719AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165720AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165721AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165722AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165723AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165724AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165725AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165726AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165727AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165728AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165729AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165730AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165731AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165732AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165733AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165734AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165735AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165736AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165737AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165739AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165740AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165741AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165742AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165743AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165744AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165745AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165746AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165747AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165748AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165749AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165750AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165751AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165752AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165753AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165754AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165755AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165756AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165757AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165758AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165759AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165780AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165781AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165782AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165783AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165785AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165786AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165787AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165790AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165798AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165799AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165800AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165801AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165802AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165803AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165804AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165805AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165806AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165807AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165808AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165809AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165810AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165811AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165812AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165813AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165814AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165815AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165816AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165817AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165818AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165819AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165821AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165822AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165823AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165824AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165825AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165826AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165827AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165828AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165829AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165830AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165831AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165832AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;162606AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;162608AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;162610AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165773AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165770AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165922AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;9175e03d-8e2c-4171-950f-3fd742b24926;165820AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165766AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;162609AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165764AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;165765AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;166062AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;166072AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA;167024AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,,,,,,,
2ba9e0a3-97fe-5ce8-8bca-f291b7ce7e8e,,LAC-SERVICE-REQUEST-IT:performer.organization.name,Destination organization,,Free text destination organization used to build ServiceRequest performer Organization.,,,,Organización de destino,,Organización de destino en texto libre para construir performer Organization.,Question,Text,,,,,,,,,,
