Uuid,Void/Retire,Same as mappings,Fully specified name:en,Short name:en,Description:en,Fully specified name:fr,Short name:fr,Description:fr,Fully specified name:es,Short name:es,Description:es,Data class,Data type,Complex data handler,Answers,Members,Allow decimals,Units,Normal low,Normal high,Absolute low,Absolute high,_version:1,_order:1300
96e435ad-e606-5f88-a78a-6f037bab4b7b,,,Country of destination,Country of destination,Destination country selected from existing OpenMRS country concept set. Answers are populated from set 165657AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA.,,,,Pais de destino,Pais de destino,Pais de destino seleccionado desde lista de países existente en OpenMRS. Respuestas copiadas desde set 165657AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA.,Question,Coded,,,,,,,,,,,
